factor,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,momentum_20_5,overnight_gap,intraday_return,ema20_distance,ema60_distance,ema20_60_spread,rsi14_centered,macd_hist_atr,breakout_position_60,trend_r2_20,realized_vol_5,realized_vol_20,vol_ratio_5_20,parkinson_vol_20,overnight_vol_20,downside_vol_20,volume_zscore_20,volume_trend_5_20,amihud_illiq_20,signed_volume_pressure_20,volume_cv_20,return_volume_corr_20,close_location_value,body_range_ratio,gap_followthrough_20,cs_rank_ret20,cs_rank_ret60,cs_rank_vol20,cs_rank_amihud20,return_autocorr_20,revenue_growth_yoy,gross_margin_change_yoy,operating_profitability,cashflow_to_assets,debt_to_assets,asset_growth_yoy
ema20_60_spread,0.018595915379367764,0.14993099309930993,0.5852815515759215,0.9098109810981098,0.7558955895589559,0.5791419141914191,-0.007182739822234015,0.023510421573527878,0.5307290729072908,0.8737593759375938,1.0,0.6365584893751315,-0.11913591359135914,0.7842664266426642,0.11329132913291329,-0.08088808880888089,-0.08633663366336633,-0.018217821782178217,-0.04417641764176418,-0.07043504350435044,-0.3103630363036304,-0.01908190819081908,-0.007944794479447945,-0.06389385651167684,0.4241224122412241,-0.042664266426642665,0.2998106459078477,0.041476147614761476,0.029162916291629162,-0.0027962796279627964,0.5852815515759215,0.9098109810981098,-0.08633663366336633,-0.06389385651167684,0.012121212121212121,0.07733306594289296,0.03082759446100238,0.03322925483195592,0.07218744928030904,-0.03019795994874637,0.03082464131094305
rsi14_centered,0.3122085872568555,0.6404320432043205,0.8586156111929307,0.6412241224122412,0.4564473713571652,0.5864866486648664,0.09823277030435006,0.2800444058988032,0.9501950195019502,0.8881968196819682,0.6365584893751315,1.0,0.5483228322832283,0.8766996699669967,0.2022082208220822,-0.11125112511251126,-0.13376537653765377,-0.01276927692769277,-0.10633063306330633,-0.09508550855085508,-0.4692888064316636,-0.034503450345034506,-0.025168314748579845,-0.08774077407740774,0.6557455745574557,-0.08734473447344734,0.4239579468150897,0.2602580258025803,0.2784998499849985,-0.011545154515451544,0.8586156111929307,0.6412241224122412,-0.13376537653765377,-0.08774077407740774,-0.012013201320132014,0.029098318435038687,0.003402958954279978,0.035185330990157415,0.07248062779895095,0.0030240106598805184,0.00833691588543099
macd_hist_atr,0.17572157215721573,0.6021482148214822,0.4942947030017735,-0.029053803339517625,-0.026953532087902667,0.2112091209120912,0.044248557601632106,0.15341134113411342,0.6399399939993999,0.2723192319231923,-0.11913591359135914,0.5483228322832283,1.0,0.24526614769619187,0.09911791179117911,-0.009636963696369637,0.004428442844284428,-0.01807470879635828,0.0033003300330033004,-0.0046876932591218305,-0.21147314731473146,-0.02057005700570057,-0.01864986498649865,0.01990999099909991,0.371017101710171,-0.0183978397839784,0.24422442244224424,0.13185718571857186,0.1566036603660366,0.012457245724572458,0.4942947030017735,-0.029053803339517625,0.004428442844284428,0.01990999099909991,-0.034515451545154514,-0.005080525490834906,-0.005952452386810006,0.0034566390942488397,0.02066407330697629,-0.0048791644466338775,0.009196728359254813
breakout_position_60,0.23179117911791178,0.4637623762376238,0.7287968796879688,0.7918511851185118,0.549364759548966,0.5612841284128413,0.056861686168616865,0.22306630663066307,0.782970297029703,0.8983498349834983,0.7842664266426642,0.8766996699669967,0.24526614769619187,1.0,0.1498949894989499,-0.1615841584158416,-0.20243624362436244,-0.015097509750975098,-0.18383438343834382,-0.12351635163516352,-0.46996699669966996,-0.019837983798379838,-0.010801080108010801,-0.15483948394839483,0.5536273627362737,-0.10374768089053803,0.34333033303330335,0.21623762376237624,0.22846753215684035,-0.024254425442544254,0.7287968796879688,0.7918511851185118,-0.20243624362436244,-0.15483948394839483,-0.02506311803071744,0.03614429952208223,-0.0031727027835977252,0.06662707197433766,0.10041630700235589,-0.015915120506013514,0.010686530468372602
trend_r2_20,0.015313531353135313,0.04006120797506664,0.2038095238095238,0.10432900432900433,0.051557155715571554,0.1802940294029403,0.0084008400840084,0.006780678067806781,0.1822982298229823,0.17184518451845185,0.11329132913291329,0.2022082208220822,0.09911791179117911,0.1498949894989499,1.0,-0.05191719171917192,-0.032715271527152714,-0.03938793879387939,0.0177017701770177,-0.003216321632163216,-0.10706270627062706,-0.010645064506450645,0.03011101110111011,-0.023246324632463247,0.14777077707770778,-0.011965196519651965,0.08040804080408041,0.01214525096090363,0.012937293729372938,-0.028334833483348334,0.2038095238095238,0.10432900432900433,-0.032715271527152714,-0.023246324632463247,-0.07027902790279028,-0.0071940610753275175,-0.016368435956436906,0.02924865211005886,0.029323508705460858,-0.030557508148992454,0.003090971424885641
realized_vol_5,0.036016033798378866,-0.014050711193568337,-0.045316531653165314,-0.062418241824182416,-0.0773276288022238,-0.03968796879687969,0.01666966696669667,0.022046270765988113,-0.04153615361536154,-0.07572757275727572,-0.08088808880888089,-0.11125112511251126,-0.009636963696369637,-0.1615841584158416,-0.05191719171917192,1.0,0.6631416202844774,0.6387878787878788,0.5917501546072975,0.37233723372337235,0.5847824782478248,0.13032103210321033,0.21304530453045303,0.40384038403840383,-0.05777365491651206,0.25198919891989197,0.019209558237540565,-0.00010801080108010801,0.00571858901469425,0.14568430464969492,-0.045316531653165314,-0.062418241824182416,0.6631416202844774,0.40384038403840383,-0.007458256029684601,0.018563631326473824,-0.03371029317401847,-0.1828727396862881,-0.1618798660813181,-0.0175340489574049,0.04919433394536302
realized_vol_20,0.015421542154215422,-0.0069726972697269725,-0.04598859885988599,-0.0709030903090309,-0.07103510351035103,-0.033360509152114456,0.0052266794706835,0.002346241662901838,-0.03666366636663666,-0.08046804680468046,-0.08633663366336633,-0.13376537653765377,0.004428442844284428,-0.20243624362436244,-0.032715271527152714,0.6631416202844774,1.0,-0.08465646564656466,0.8417161716171617,0.5935433543354336,0.8566936693669367,-0.009420942094209421,-0.053453345334533456,0.5042664266426643,-0.06823322112350094,0.4239303930393039,0.047746160319798024,-0.031267779839208414,-0.025940671889321344,0.2673147314731473,-0.04598859885988599,-0.0709030903090309,1.0,0.5042664266426643,0.03142751946139281,0.03197914336716878,-0.031810674457789935,-0.23718167424295075,-0.21762422556285893,-0.01929493567308305,0.06771839509027626
vol_ratio_5_20,0.025394539453945396,-0.01293733254531039,-0.007668766876687669,-0.01596159615961596,-0.013975397539753975,-0.004428442844284428,0.001524152415241524,0.015913591359135913,-0.004800480048004801,-0.010345034503450345,-0.018217821782178217,-0.01276927692769277,-0.01807470879635828,-0.015097509750975098,-0.03938793879387939,0.6387878787878788,-0.08465646564656466,1.0,-0.043936393639363934,-0.06675067506750675,-0.054953495349534955,0.22315031503150315,0.3880890538033395,0.013765376537653765,-0.016813681368136813,-0.058553855385538554,-0.0018121812181218122,0.023546354635463545,0.02127422726479694,-0.05183318331833183,-0.007668766876687669,-0.01596159615961596,-0.08465646564656466,0.013765376537653765,-0.06163816381638164,0.007910192822697747,-0.007398147914343901,0.013141176067436826,0.008931848079682102,0.0007242509725472162,-2.1767404400603106e-05
parkinson_vol_20,0.010765205703814009,-0.021278127812781277,-0.032751275127512754,-0.04862886288628863,-0.04684068406840684,-0.024626462646264627,0.009157025587525182,0.004092409240924092,-0.03984398439843984,-0.04999699969997,-0.04417641764176418,-0.10633063306330633,0.0033003300330033004,-0.18383438343834382,0.0177017701770177,0.5917501546072975,0.8417161716171617,-0.043936393639363934,1.0,0.4275907590759076,0.745946594659466,-0.014197419741974197,-0.04732073207320732,0.5851905190519052,-0.06208220822082208,0.3441944194419442,0.08836483648364836,-0.04148227267427214,-0.024434443444344433,0.02285028502850285,-0.032751275127512754,-0.04862886288628863,0.8417161716171617,0.5851905190519052,0.028694869486948694,0.05830043083694156,-0.04293060769824412,-0.2851147307977117,-0.2598591907177297,-0.04956560747167151,0.09262947577592417
overnight_vol_20,0.009144941929059848,-0.01104569168719047,-0.044152415241524155,-0.05857785778577858,-0.06972697269726973,-0.03961596159615961,0.0077407740774077406,-0.0040684068406840685,-0.0447044704470447,-0.06231023102310231,-0.07043504350435044,-0.09508550855085508,-0.0046876932591218305,-0.12351635163516352,-0.003216321632163216,0.37233723372337235,0.5935433543354336,-0.06675067506750675,0.4275907590759076,1.0,0.5057785778577858,0.0018001800180018,-0.04914491449144914,0.35248724872487247,-0.08222022202220222,0.4910891089108911,-0.004248424842484249,-0.025917841363349462,-0.011161116111611162,-0.07768777614138439,-0.044152415241524155,-0.05857785778577858,0.5935433543354336,0.35248724872487247,0.012085208520852085,0.01666721566173135,-0.039654926685889616,-0.21946108450127377,-0.22431663282355785,0.00834794542041265,0.054805569417339196
downside_vol_20,-0.0663133810225121,-0.2111617496611654,-0.43572757275727575,-0.29273327332733273,-0.23275127512751276,-0.3758295829582958,-0.015819243032043025,-0.05987398739873987,-0.385046504650465,-0.40754875487548753,-0.3103630363036304,-0.4692888064316636,-0.21147314731473146,-0.46996699669966996,-0.10706270627062706,0.5847824782478248,0.8566936693669367,-0.054953495349534955,0.745946594659466,0.5057785778577858,1.0,0.006552655265526552,-0.027518751875187517,0.4627334570191713,-0.29746174617461746,0.35739573957395737,-0.223990399039904,-0.08003600360036003,-0.08394839483948395,0.2070927092709271,-0.43572757275727575,-0.29273327332733273,0.8566936693669367,0.4627334570191713,0.017353735373537352,0.015810797465674008,-0.03748052336983195,-0.2144446329086785,-0.20403571065460685,-0.009488590279418702,0.05567308763039593
volume_zscore_20,0.019874225914733555,0.0026430675362928676,-0.03011101110111011,-0.022478247824782478,-0.023378337833783378,-0.03938793879387939,-0.0015781625507498296,0.02235230228723618,-0.01881788178817882,-0.021314131413141313,-0.01908190819081908,-0.034503450345034506,-0.02057005700570057,-0.019837983798379838,-0.010645064506450645,0.13032103210321033,-0.009420942094209421,0.22315031503150315,-0.014197419741974197,0.0018001800180018,0.006552655265526552,1.0,0.5563516351635164,-0.007376919840100989,-0.02513051305130513,0.03151515151515152,-0.04363636363636364,-0.0036243624362436245,0.001824204311014191,0.008534322820037106,-0.03011101110111011,-0.022478247824782478,-0.009420942094209421,-0.007376919840100989,0.01612961296129613,-0.006846955923094201,0.012790454051778442,0.015889159951752895,0.013437293571203162,0.013844776250461542,0.01093812071130306
volume_trend_5_20,0.0014401483352850155,0.03063906390639064,-0.033048855905998764,-0.013943346785762102,-0.012295229522952296,-0.03815181518151815,0.004290441915536609,-0.004716471647164717,-0.008172817281728173,-0.01966996699669967,-0.007944794479447945,-0.025168314748579845,-0.01864986498649865,-0.010801080108010801,0.03011101110111011,0.21304530453045303,-0.053453345334533456,0.3880890538033395,-0.04732073207320732,-0.04914491449144914,-0.027518751875187517,0.5563516351635164,1.0,-0.042472247224722474,-0.015061506150615061,-0.09846984698469848,-0.0426042604260426,-0.007992799279927992,-0.01006900690069007,0.015289528952895289,-0.033048855905998764,-0.013943346785762102,-0.053453345334533456,-0.042472247224722474,0.009384938493849386,0.0061580017848940245,0.017296359606638497,0.027269041743518622,0.026420743235222692,0.015522117985976603,-0.007181153731594346
amihud_illiq_20,0.007512751275127513,-0.013837383738373838,-0.012085208520852085,-0.04444561329686514,-0.0444626707568716,-0.008868886888688868,-0.012481397917465517,0.016033603360336032,-0.020174017401740175,-0.04402040204020402,-0.06389385651167684,-0.08774077407740774,0.01990999099909991,-0.15483948394839483,-0.023246324632463247,0.40384038403840383,0.5042664266426643,0.013765376537653765,0.5851905190519052,0.35248724872487247,0.4627334570191713,-0.007376919840100989,-0.042472247224722474,1.0,-0.03197342667151209,0.44831168831168833,0.09965796579657966,-0.009024902490249025,-0.013642547928262213,-0.08133213321332133,-0.012085208520852085,-0.04444561329686514,0.5042664266426643,1.0,-0.0472007200720072,0.05263274811509056,-0.02000045250404431,-0.2944654440632293,-0.28893602395401685,-0.1546264113722367,0.06845096960751912
signed_volume_pressure_20,0.19020881548495686,0.3445064506450645,0.7031503150315032,0.403024302430243,0.29069306930693073,0.5984278427842784,0.05795043245886714,0.1543719003064263,0.6141734173417341,0.5763816381638164,0.4241224122412241,0.6557455745574557,0.371017101710171,0.5536273627362737,0.14777077707770778,-0.05777365491651206,-0.06823322112350094,-0.016813681368136813,-0.06208220822082208,-0.08222022202220222,-0.29746174617461746,-0.02513051305130513,-0.015061506150615061,-0.03197342667151209,1.0,-0.052121212121212124,0.4336993699369937,0.13722172217221723,0.15617808634359626,0.001164116411641164,0.7031503150315032,0.403024302430243,-0.06823322112350094,-0.03197342667151209,-0.001416141614161416,0.01581565685417742,0.00021949297124736796,0.030796805098966,0.03371178203620814,0.0043766516289785295,0.005915323243313308
volume_cv_20,-0.004236436352963421,-0.015763623653307232,-0.04838883888388839,-0.03701170117011701,-0.023642364236423644,-0.046228622862286226,-0.0004920551102077752,-0.00024002400240024003,-0.04816326530612245,-0.04904890489048905,-0.042664266426642665,-0.08734473447344734,-0.0183978397839784,-0.10374768089053803,-0.011965196519651965,0.25198919891989197,0.4239303930393039,-0.058553855385538554,0.3441944194419442,0.4910891089108911,0.35739573957395737,0.03151515151515152,-0.09846984698469848,0.44831168831168833,-0.052121212121212124,1.0,0.007764776477647764,-0.02625862586258626,-0.00673918689248228,0.014701470147014702,-0.04838883888388839,-0.03701170117011701,0.4239303930393039,0.44831168831168833,0.03246324632463246,0.019004590364868765,-0.01814233855143026,-0.19150704702157154,-0.17007859484916182,-0.01671840643481081,0.036529500299834004
return_volume_corr_20,0.05088524118007055,0.1958115811581158,0.4823042304230423,0.28814881488148814,0.1815772393565887,0.4139093909390939,0.026078607860786078,0.037071707170717075,0.4067446744674467,0.40379600762516815,0.2998106459078477,0.4239579468150897,0.24422442244224424,0.34333033303330335,0.08040804080408041,0.019209558237540565,0.047746160319798024,-0.0018121812181218122,0.08836483648364836,-0.004248424842484249,-0.223990399039904,-0.04363636363636364,-0.0426042604260426,0.09965796579657966,0.4336993699369937,0.007764776477647764,1.0,0.038481963642428355,0.028521707834854967,-0.02351035103510351,0.4823042304230423,0.28814881488148814,0.047746160319798024,0.09965796579657966,-0.009900990099009901,0.02824592933202414,-0.0045098436028212,-0.06118108948298049,-0.01537949062519219,-0.01770054239583397,0.0026533754465890972
close_location_value,0.6736140332421628,0.2708670867086709,0.15696369636963697,0.08808880888088809,0.06882132411642174,0.02609060906090609,-0.04196660482374768,0.7408534322820037,0.2737113711371137,0.1683048304830483,0.041476147614761476,0.2602580258025803,0.13185718571857186,0.21623762376237624,0.01214525096090363,-0.00010801080108010801,-0.031267779839208414,0.023546354635463545,-0.04148227267427214,-0.025917841363349462,-0.08003600360036003,-0.0036243624362436245,-0.007992799279927992,-0.009024902490249025,0.13722172217221723,-0.02625862586258626,0.038481963642428355,1.0,0.7946078446115711,-0.012829282928292829,0.15696369636963697,0.08808880888088809,-0.031267779839208414,-0.009024902490249025,-0.015299938157081014,-0.010731135716964935,-0.018195270326574954,0.0046144817552600135,0.019378321573601275,0.0014918452588743893,0.003678691343701925
body_range_ratio,0.8065670764125004,0.321992199219922,0.17225726654298082,0.08606060606060606,0.07089119686094505,0.014077407740774078,-0.12460551230801599,0.9415386461833893,0.3103750375037504,0.18358235823582358,0.029162916291629162,0.2784998499849985,0.1566036603660366,0.22846753215684035,0.012937293729372938,0.00571858901469425,-0.025940671889321344,0.02127422726479694,-0.024434443444344433,-0.011161116111611162,-0.08394839483948395,0.001824204311014191,-0.01006900690069007,-0.013642547928262213,0.15617808634359626,-0.00673918689248228,0.028521707834854967,0.7946078446115711,1.0,-0.012121212121212121,0.17225726654298082,0.08606060606060606,-0.025940671889321344,-0.013642547928262213,-0.00048004800480048006,-0.013575274899316711,-0.028589957892660445,0.018209408194873624,0.014318057351500513,-0.01087198141813892,-0.012933987340577378
gap_followthrough_20,-0.006732673267326733,0.005688568856885689,0.010405040504050405,-0.006840684068406841,-0.00273027302730273,0.011173117311731174,0.0193999981999019,-0.012325232523252325,0.01444944494449445,-9.204712812960235e-05,-0.0027962796279627964,-0.011545154515451544,0.012457245724572458,-0.024254425442544254,-0.028334833483348334,0.14568430464969492,0.2673147314731473,-0.05183318331833183,0.02285028502850285,-0.07768777614138439,0.2070927092709271,0.008534322820037106,0.015289528952895289,-0.08133213321332133,0.001164116411641164,0.014701470147014702,-0.02351035103510351,-0.012829282928292829,-0.012121212121212121,1.0,0.010405040504050405,-0.006840684068406841,0.2673147314731473,-0.08133213321332133,0.012145214521452145,-0.00998911442886182,-0.004505115750566741,0.04643422755815651,0.06365666782413293,0.026798818381491046,-0.015694298572834837
cs_rank_ret20,0.20435643564356434,0.46305430543054305,1.0,0.5648604860486048,0.3844344434443444,0.8467446744674467,0.06449873763938566,0.1743075224550665,0.8506090609060906,0.8106210621062107,0.5852815515759215,0.8586156111929307,0.4942947030017735,0.7287968796879688,0.2038095238095238,-0.045316531653165314,-0.04598859885988599,-0.007668766876687669,-0.032751275127512754,-0.044152415241524155,-0.43572757275727575,-0.03011101110111011,-0.033048855905998764,-0.012085208520852085,0.7031503150315032,-0.04838883888388839,0.4823042304230423,0.15696369636963697,0.17225726654298082,0.010405040504050405,1.0,0.5648604860486048,-0.04598859885988599,-0.012085208520852085,-0.0047284728472847285,0.032024406508519974,0.012039000998084037,0.005088386717756941,0.03946164906395722,-0.0018684819130060663,0.020385174221164808
cs_rank_ret60,0.09486377096883672,0.2655145514551455,0.5648604860486048,1.0,0.6592919291929193,0.4764956495649565,0.0213981398139814,0.08787278727872787,0.568952895289529,0.8555655565556556,0.9098109810981098,0.6412241224122412,-0.029053803339517625,0.7918511851185118,0.10432900432900433,-0.062418241824182416,-0.0709030903090309,-0.01596159615961596,-0.04862886288628863,-0.05857785778577858,-0.29273327332733273,-0.022478247824782478,-0.013943346785762102,-0.04444561329686514,0.403024302430243,-0.03701170117011701,0.28814881488148814,0.08808880888088809,0.08606060606060606,-0.006840684068406841,0.5648604860486048,1.0,-0.0709030903090309,-0.04444561329686514,-0.003276327632763276,0.06301098954308011,0.012398275470245296,0.025700556126243702,0.06548705292395134,-0.017894831857763024,0.033713335483769806
cs_rank_vol20,0.015421542154215422,-0.0069726972697269725,-0.04598859885988599,-0.0709030903090309,-0.07103510351035103,-0.033360509152114456,0.0052266794706835,0.002346241662901838,-0.03666366636663666,-0.08046804680468046,-0.08633663366336633,-0.13376537653765377,0.004428442844284428,-0.20243624362436244,-0.032715271527152714,0.6631416202844774,1.0,-0.08465646564656466,0.8417161716171617,0.5935433543354336,0.8566936693669367,-0.009420942094209421,-0.053453345334533456,0.5042664266426643,-0.06823322112350094,0.4239303930393039,0.047746160319798024,-0.031267779839208414,-0.025940671889321344,0.2673147314731473,-0.04598859885988599,-0.0709030903090309,1.0,0.5042664266426643,0.03142751946139281,0.03197914336716878,-0.031810674457789935,-0.23718167424295075,-0.21762422556285893,-0.01929493567308305,0.06771839509027626
cs_rank_amihud20,0.007512751275127513,-0.013837383738373838,-0.012085208520852085,-0.04444561329686514,-0.0444626707568716,-0.008868886888688868,-0.012481397917465517,0.016033603360336032,-0.020174017401740175,-0.04402040204020402,-0.06389385651167684,-0.08774077407740774,0.01990999099909991,-0.15483948394839483,-0.023246324632463247,0.40384038403840383,0.5042664266426643,0.013765376537653765,0.5851905190519052,0.35248724872487247,0.4627334570191713,-0.007376919840100989,-0.042472247224722474,1.0,-0.03197342667151209,0.44831168831168833,0.09965796579657966,-0.009024902490249025,-0.013642547928262213,-0.08133213321332133,-0.012085208520852085,-0.04444561329686514,0.5042664266426643,1.0,-0.0472007200720072,0.05263274811509056,-0.02000045250404431,-0.2944654440632293,-0.28893602395401685,-0.1546264113722367,0.06845096960751912
